model,seed,generation,name,label,detail
olmo3-7b,3,64,PopulationBasedOptimization,runtime_error,"ValueError: setting an array element with a sequence. The requested array has an inhomogeneous shape after 2 dimensions. The detected shape was (2, 2) + inhomogeneous part."
olmo3-7b,3,65,HybridExplorationExploitationHybrid,runtime_error,AttributeError: 'HybridExplorationExploitationHybrid' object has no attribute 'p_decay'
olmo3-7b,3,66,SAEnhancedAdaptiveExplorationExploitationHybrid,runtime_error,AttributeError: 'SAEnhancedAdaptiveExplorationExploitationHybrid' object has no attribute 'p_decay'
olmo3-7b,3,67,ImprovedAlgorithm,runtime_error,AttributeError: 'ImprovedAlgorithm' object has no attribute 'p_decay'
olmo3-7b,3,69,SAExplorationHybrid,runtime_error,AttributeError: 'SAExplorationHybrid' object has no attribute 'p_decay'
olmo3-7b,3,70,HybridPopulationExploration,runtime_error,AttributeError: 'HybridPopulationExploration' object has no attribute 'p_decay'
olmo3-7b,3,72,AdaptiveDirectionalSearch,interface_mismatch,__call__ failed: unsupported operand type(s) for +: 'NoneType' and 'float'
olmo3-7b,3,73,PopulationMutationHybrid,runtime_error,UnboundLocalError: cannot access local variable 'parent' where it is not associated with a value
olmo3-7b,3,75,DirectedExplorationExploitationHybrid,runtime_error,AttributeError: 'DirectedExplorationExploitationHybrid' object has no attribute 'p_decay'
olmo3-7b,3,76,AdaptiveDirectionalExplorationExploitationHybrid,runtime_error,AttributeError: 'AdaptiveDirectionalExplorationExploitationHybrid' object has no attribute 'p_decay'
olmo3-7b,3,77,EnhancedExplorationExploitation,code_generation,NameError: name 'AdaptiveExplorationExploitationHybrid' is not defined
olmo3-7b,3,78,AdaptiveBlendingExploration,runtime_error,AttributeError: 'AdaptiveBlendingExploration' object has no attribute 'p_decay'
olmo3-7b,3,80,ImprovedExplorationExploitationHybrid,runtime_error,AttributeError: 'ImprovedExplorationExploitationHybrid' object has no attribute 'p_decay'
olmo3-7b,3,81,AdaptiveHistoryExplorationHybrid,runtime_error,AttributeError: 'AdaptiveHistoryExplorationHybrid' object has no attribute 'weight_initial'
olmo3-7b,3,82,AdaptiveDirectionalExploration,runtime_error,AttributeError: 'AdaptiveDirectionalExploration' object has no attribute 'p_decay'
olmo3-7b,3,83,DirectionalStepAnnealing,runtime_error,AttributeError: 'DirectionalStepAnnealing' object has no attribute 'p_decay'
olmo3-7b,3,84,EnhancedExplorationExploitation,runtime_error,AttributeError: 'EnhancedExplorationExploitation' object has no attribute 'p_decay'
olmo3-7b,3,85,PopulationBasedExplorationExploitationHybrid,runtime_error,AttributeError: 'PopulationBasedExplorationExploitationHybrid' object has no attribute 'p_decay'
olmo3-7b,3,86,AdaptiveTemperatureExplorationExploitationHybrid,runtime_error,__init__ raised NameError: name 'func' is not defined
olmo3-7b,3,87,AdaptiveRefinedExplorationHybrid,runtime_error,AttributeError: 'AdaptiveRefinedExplorationHybrid' object has no attribute 'p_decay'
olmo3-7b,3,90,AdaptiveNoiseHybrid,runtime_error,AttributeError: 'AdaptiveNoiseHybrid' object has no attribute 'p_decay'
olmo3-7b,3,94,EnhancedExplorationExploitationHybrid,runtime_error,NameError: name 'decay_p' is not defined
olmo3-7b,3,96,DynamicNoiseExplorationExploitation,runtime_error,AttributeError: 'DynamicNoiseExplorationExploitation' object has no attribute 'p_decay'
olmo3-7b,3,98,DirectionalAdaptiveExplorationHybrid,runtime_error,AttributeError: 'DirectionalAdaptiveExplorationHybrid' object has no attribute 'p_decay'
olmo3-7b,4,12,AdaptiveNeighborhoodSearch,runtime_error,AttributeError: 'AdaptiveNeighborhoodSearch' object has no attribute 'adaptive_learning'
olmo3-7b,4,14,EnhancedDirectionalSearch,code_generation,NameError: name 'AdaptiveDirectionalSearch' is not defined
olmo3-7b,4,25,DirectedRandomSearch,runtime_error,"ValueError: setting an array element with a sequence. The requested array has an inhomogeneous shape after 2 dimensions. The detected shape was (1, 2) + inhomogeneous part."
olmo3-7b,4,29,AdaptiveDEWithDirectionalNoiseAndTournament,code_generation,NameError: name 'AdaptiveDEWithProximitySearch' is not defined
olmo3-7b,4,35,EnhancedDEWithProximitySearchImproved,runtime_error,AttributeError: 'EnhancedDEWithProximitySearchImproved' object has no attribute 'bias_strength'
olmo3-7b,4,45,,code_generation,no class definition found
olmo3-7b,4,46,FocusedBestDE,runtime_error,"ValueError: setting an array element with a sequence. The requested array has an inhomogeneous shape after 1 dimensions. The detected shape was (2,) + inhomogeneous part."
olmo3-7b,4,52,,code_generation,no class definition found
olmo3-7b,4,62,EnhancedDEWithTopClusterSearch,runtime_error,ValueError: The truth value of an array with more than one element is ambiguous. Use a.any() or a.all()
olmo3-7b,4,67,AdaptiveDEWithProximitySearch,interface_mismatch,"__call__ failed: list indices must be integers or slices, not tuple"
olmo3-7b,4,71,ProximityDE,runtime_error,IndexError: list index out of range
olmo3-7b,4,73,EnhancedDEWithSUSAdaptF,interface_mismatch,"__call__ failed: list indices must be integers or slices, not tuple"
olmo3-7b,4,74,,code_generation,no class definition found
olmo3-7b,4,84,,code_generation,no class definition found
olmo3-7b,4,86,AdaptiveCovarianceSearch,interface_mismatch,__call__ failed: multivariate_normal() takes at least 2 positional arguments (1 given)
olmo3-7b,4,87,AdaptiveDEWithDirectedMutation,interface_mismatch,__call__ failed: only integer scalar arrays can be converted to a scalar index
olmo3-7b,4,88,AdaptiveDEWithProximitySearch,runtime_error,NameError: name 'np' is not defined
olmo3-7b,4,91,EnhancedDEWithDynamicPull,interface_mismatch,"__call__ failed: list indices must be integers or slices, not list"
olmo3-7b,4,92,ProximityGuidedDifferentialEvolutionWithLocalSearch,interface_mismatch,"__call__ failed: __call__(): incompatible function arguments. The following argument types are supported:
    1. (self: ioh.iohcpp.problem.RealSingleObjective, arg0: List[float]) -> float
    2. (self: ioh.iohcpp.problem.RealSingleObjective, arg0: List[List[float]]) -> List[float]

Invoked with: <RealSingleObjectiveProblem 11. Discus (iid=1 dim=2)>, np.float64(5.0)"
olmo3-32b,0,9,AdaptiveEnsembleSearch,runtime_error,ValueError: The truth value of an array with more than one element is ambiguous. Use a.any() or a.all()
olmo3-32b,0,24,,code_generation,no class definition found
olmo3-32b,0,42,AdaptiveDifferentialEvolution,code_generation,NameError: name 'pop_size' is not defined
olmo3-32b,0,62,,code_generation,no class definition found
olmo3-32b,0,67,,code_generation,no class definition found
olmo3-32b,0,84,NovelOptimizationAlgorithm,runtime_error,AttributeError: 'float' object has no attribute 'copy'
olmo3-32b,1,11,,code_generation,no class definition found
olmo3-32b,1,12,EnhancedAdaptivePopulationSearch,runtime_error,ValueError: probabilities are not non-negative
olmo3-32b,1,20,,code_generation,no class definition found
olmo3-32b,1,27,NovelOptimization,runtime_error,"ValueError: setting an array element with a sequence. The requested array has an inhomogeneous shape after 2 dimensions. The detected shape was (3, 2) + inhomogeneous part."
olmo3-32b,1,30,,code_generation,no class definition found
olmo3-32b,1,36,ImprovedAdaptivePopulationSearch,runtime_error,ValueError: The truth value of an array with more than one element is ambiguous. Use a.any() or a.all()
olmo3-32b,1,38,DynamicStagnationEscape,import_violation,collections is currently not allowed to be imported in this framework.
olmo3-32b,1,43,EnhancedCEM,unclassified_success,ok
olmo3-32b,1,49,AdaptiveLocalCEMv2,unclassified_success,ok
olmo3-32b,1,56,EnhancedCEM,unclassified_success,ok
olmo3-32b,1,61,AdaptiveCEMwithDiversity,interface_mismatch,__call__ failed: only integer scalar arrays can be converted to a scalar index
olmo3-32b,1,66,,code_generation,no class definition found
olmo3-32b,1,77,,code_generation,no class definition found
olmo3-32b,1,80,HybridAdaptiveCEM,runtime_error,"ValueError: all the input arrays must have same number of dimensions, but the array at index 0 has 2 dimension(s) and the array at index 1 has 1 dimension(s)"
olmo3-32b,1,83,AdaptiveLocalCEM,unclassified_success,ok
olmo3-32b,1,92,AdaptiveDiversifiedCEM,interface_mismatch,__call__ failed: only integer scalar arrays can be converted to a scalar index
olmo3-32b,1,94,,code_generation,no class definition found
olmo3-32b,1,95,ImprovedAdaptiveCEM,interface_mismatch,__call__ failed: only integer scalar arrays can be converted to a scalar index
olmo3-32b,1,97,AdaptiveLocalCEM_Covariance,runtime_error,IndexError: list index out of range
olmo3-32b,2,15,MemoryGuidedRandomWalk,runtime_error,ValueError: a must be 1-dimensional
olmo3-32b,2,21,,code_generation,no class definition found
olmo3-32b,2,33,NovelOptimizationAlgorithm,runtime_error,ValueError: The truth value of an array with more than one element is ambiguous. Use a.any() or a.all()
olmo3-32b,2,55,NovelOptimizationAlgorithm,code_generation,NameError: name 'dim' is not defined
olmo3-32b,2,61,AdaptiveNES,interface_mismatch,__call__ failed: only integer scalar arrays can be converted to a scalar index
olmo3-32b,2,68,NovelOptimizationAlgorithm,runtime_error,OverflowError: math range error
olmo3-32b,2,70,,code_generation,no class definition found
olmo3-32b,2,97,MemoryGuidedSearch,import_violation,collections is currently not allowed to be imported in this framework.
olmo3-32b,3,1,,code_generation,no class definition found
olmo3-32b,3,3,AdaptiveEvolutionaryStrategy,runtime_error,ValueError: The truth value of an array with more than one element is ambiguous. Use a.any() or a.all()
olmo3-32b,3,22,EnhancedMemorySearch,runtime_error,UnboundLocalError: cannot access local variable 'old_x' where it is not associated with a value
olmo3-32b,3,30,,code_generation,no class definition found
olmo3-32b,3,48,EnhancedAdaptiveSearch,runtime_error,ZeroDivisionError: division by zero
olmo3-32b,3,55,EnhancedAdaptiveSearch,import_violation,scipy.stats is currently not allowed to be imported in this framework.
olmo3-32b,3,60,EnhancedMemorySearch,runtime_error,IndexError: list index out of range
olmo3-32b,3,66,AdaptiveNichingSearch,interface_mismatch,__call__ failed: unsupported operand type(s) for -: 'float' and 'NoneType'
olmo3-32b,3,67,ImprovedDirectionalSearch,unclassified_success,ok
olmo3-32b,3,72,AdaptiveMemoryOptimizer,runtime_error,ValueError: high <= 0
olmo3-32b,3,76,EnhancedDirectionalMemorySearch,runtime_error,ValueError: probabilities are not non-negative
olmo3-32b,3,77,EnhancedDirectionalMemorySearch,runtime_error,AttributeError: 'EnhancedDirectionalMemorySearch' object has no attribute 'stagnation'
olmo3-32b,3,81,AdaptiveMemoryDirectionSearch,import_violation,collections is currently not allowed to be imported in this framework.
olmo3-32b,3,82,AdaptiveDirectionalMemorySearch,import_violation,collections is currently not allowed to be imported in this framework.
olmo3-32b,3,87,EnhancedDirectionalMemorySearch,runtime_error,UnboundLocalError: cannot access local variable 'unit_dir' where it is not associated with a value
olmo3-32b,3,88,AdaptiveDirectionalSearch,import_violation,collections is currently not allowed to be imported in this framework.
olmo3-32b,3,89,AdaptiveDirectionalMomentumSearch,import_violation,collections is currently not allowed to be imported in this framework.
olmo3-32b,3,94,AdaptiveDirectionalMemoryWithWeightedExploration,runtime_error,UnboundLocalError: cannot access local variable 'selected_dir_idx' where it is not associated with a value
olmo3-32b,4,8,MyOptimizationAlgorithm,runtime_error,ValueError: The truth value of an array with more than one element is ambiguous. Use a.any() or a.all()
olmo3-32b,4,18,EnhancedEliteRandomWalk,runtime_error,AttributeError: 'EnhancedEliteRandomWalk' object has no attribute 'initial_samples'
olmo3-32b,4,21,AdaptiveDiverseEliteRW,unclassified_success,ok
olmo3-32b,4,26,,code_generation,no class definition found
olmo3-32b,4,43,AdaptiveEliteRecombination,import_violation,collections is currently not allowed to be imported in this framework.
olmo3-32b,4,45,,code_generation,no class definition found
olmo3-32b,4,64,AdaptiveNicheSearch,runtime_error,ValueError: The truth value of an array with more than one element is ambiguous. Use a.any() or a.all()
olmo3-32b,4,70,,code_generation,no class definition found
olmo3-32b,4,74,AdaptiveEvolutionaryStrategy,runtime_error,ValueError: The truth value of an array with more than one element is ambiguous. Use a.any() or a.all()
olmo3-32b,4,76,,code_generation,no class definition found
olmo3-32b,4,79,AdaptiveEliteSwarm,interface_mismatch,__call__ failed: AdaptiveEliteSwarm.update_elites() missing 1 required positional argument: 'current_diversity'
olmo3-32b,4,91,AdaptiveDiverseRandomWalk,runtime_error,IndexError: list assignment index out of range
olmo3-32b,4,94,EnhancedDiverseRandomWalk,runtime_error,NameError: name 'func' is not defined
olmo3-32b,4,95,,code_generation,no class definition found
olmo3-32b,4,96,AdaptiveDiverseRandomWalk,interface_mismatch,__call__ failed: AdaptiveDiverseRandomWalk.update_elites() missing 1 required positional argument: 'current_threshold'
granite4-3b,0,1,AdaptiveCMAES,runtime_error,ValueError: mean and cov must have same length
granite4-3b,0,3,AdaptiveDifferentialEvolutionND,runtime_error,"ValueError: setting an array element with a sequence. The requested array has an inhomogeneous shape after 1 dimensions. The detected shape was (3,) + inhomogeneous part."
granite4-3b,0,4,NeuralDifferentialEvolution,import_violation,tensorflow is currently not allowed to be imported in this framework.
granite4-3b,0,7,AdaptiveDifferentialEvolution,import_violation,scipy.optimize is currently not allowed to be imported in this framework.
granite4-3b,0,9,AdaptiveCullingDE,runtime_error,IndexError: index 48 is out of bounds for axis 0 with size 45
granite4-3b,0,10,AdaptiveDifferentialEvolutionDynamicSampling,runtime_error,ValueError: The truth value of an array with more than one element is ambiguous. Use a.any() or a.all()
granite4-3b,0,12,GradientBasedSurrogateOptimization,import_violation,scipy.optimize is currently not allowed to be imported in this framework.
granite4-3b,0,14,AdaptiveDifferentialEvolutionOnlineDiversity,unclassified_success,ok
granite4-3b,0,18,AdaptiveMultiStrategyDifferentialEvolution,code_generation,NameError: name 'LocalSearch' is not defined
granite4-3b,0,20,AdaptiveDifferentialEvolutionWithAdaptiveStepSize,runtime_error,UnboundLocalError: cannot access local variable 'f_scale' where it is not associated with a value
granite4-3b,0,21,AdaptiveGradientOptimization,interface_mismatch,__call__ failed: can't multiply sequence by non-int of type 'float'
granite4-3b,0,24,AdaptiveDiversityEvolution,runtime_error,ValueError: a must be 1-dimensional
granite4-3b,0,27,AdaptiveDualAngleCMAES,import_violation,scipy.stats is currently not allowed to be imported in this framework.
granite4-3b,0,28,AdaptiveDifferentialEvolutionImprovedSampling,runtime_error,IndexError: index 2 is out of bounds for axis 0 with size 2
granite4-3b,0,30,AdaptiveDifferentialEvolutionWithImprovedDiversityControl,runtime_error,AxisError: axis 1 is out of bounds for array of dimension 1
granite4-3b,0,31,AdaptiveDifferentialEvolutionDynamicSamplingWithLocalSearch,unclassified_success,ok
granite4-3b,0,33,MemoryAugmentedAdaptiveDifferentialEvolution,runtime_error,ValueError: zero-size array to reduction operation maximum which has no identity
granite4-3b,0,34,AdaptiveElitePooling,runtime_error,ValueError: kth(=5) out of bounds (1)
granite4-3b,0,39,AdaptiveDifferentialEvolutionDynamicSampling,runtime_error,ValueError: The truth value of an array with more than one element is ambiguous. Use a.any() or a.all()
granite4-3b,0,40,AdaptiveNelderMeadDifferential,runtime_error,__init__ raised NameError: name 'func' is not defined
granite4-3b,0,43,AdaptiveDifferentialEvolutionHybrid,unclassified_success,ok
granite4-3b,0,51,AdaptiveDifferentialEvolutionWeightedSampling,runtime_error,AttributeError: 'AdaptiveDifferentialEvolutionWeightedSampling' object has no attribute 'sampling_freq'
granite4-3b,0,54,AdaptiveDifferentialEvolutionDynamicPerturbation,interface_mismatch,__call__ failed: only length-1 arrays can be converted to Python scalars
granite4-3b,0,55,ParticleSwarmOptimizationAdaptiveInertia,runtime_error,AttributeError: 'ParticleSwarmOptimizationAdaptiveInertia' object has no attribute 'previous_positions'
granite4-3b,0,56,VectorAdaptiveDifferentialEvolution,unclassified_success,ok
granite4-3b,0,58,AdaptiveDifferentialEvolutionImproved,unclassified_success,ok
granite4-3b,0,60,AdaptiveDifferentialEvolutionDynamicCoalescing,runtime_error,"ValueError: operands could not be broadcast together with shapes (50,) (2,) "
granite4-3b,0,62,AdaptiveGeneticAlgorithmLocalSearch,runtime_error,ValueError: a must be 1-dimensional
granite4-3b,0,64,GradientFreeStochasticLocalSearch,runtime_error,ValueError: The truth value of an array with more than one element is ambiguous. Use a.any() or a.all()
granite4-3b,0,67,AdaptiveDifferentialEvolutionDynamicSamplingImproved,unclassified_success,ok
granite4-3b,0,68,ImprovedAdaptiveDifferentialEvolution,runtime_error,AttributeError: 'ImprovedAdaptiveDifferentialEvolution' object has no attribute 'sampling_freq'
granite4-3b,0,70,AdaptiveDifferentialEvolutionWithGradientGuidance,unclassified_success,ok
granite4-3b,0,71,AdaptiveMutationDE,runtime_error,ValueError: 'a' cannot be empty unless no samples are taken
granite4-3b,0,72,NovelHeuristicOptimizer,runtime_error,ValueError: scale < 0
granite4-3b,0,76,AdaptiveDifferentialEvolutionGradientDescent,import_violation,torch is currently not allowed to be imported in this framework.
granite4-3b,0,82,ImprovedAdaptiveDifferentialEvolution,runtime_error,AxisError: axis 0 is out of bounds for array of dimension 0
granite4-3b,0,83,AdaptiveDifferentialEvolutionWithDynamicSampling,runtime_error,UnboundLocalError: cannot access local variable 'i' where it is not associated with a value
granite4-3b,0,85,DynamicArchivingDifferentialEvolution,runtime_error,AttributeError: 'DynamicArchivingDifferentialEvolution' object has no attribute 'f_evals'
granite4-3b,0,86,AdaptiveDifferentialEvolutionEarlyTermination,runtime_error,AttributeError: 'AdaptiveDifferentialEvolutionEarlyTermination' object has no attribute 'adaptive_factor'
granite4-3b,0,87,GradientFreeBayesianOptimization,import_violation,scipy.stats is currently not allowed to be imported in this framework.
granite4-3b,0,90,AdaptiveGradientRefinementDE,unclassified_success,ok
granite4-3b,0,91,AdaptiveGradientOptimization,interface_mismatch,__call__ failed: '<' not supported between instances of 'list' and 'float'
granite4-3b,0,95,AdaptiveHybridMOEA,runtime_error,AttributeError: 'AdaptiveHybridMOEA' object has no attribute 'f_evals'
granite4-3b,0,96,AdaptiveDifferentialEvolutionWithDiversityControl,runtime_error,NameError: name 'diversity_threshold' is not defined
granite4-3b,1,1,GaussianProcessOptimization,import_violation,scipy.optimize is currently not allowed to be imported in this framework.
granite4-3b,1,3,CooperativeOptimization,runtime_error,ValueError: The truth value of an array with more than one element is ambiguous. Use a.any() or a.all()
granite4-3b,1,6,GradientFreeBayesianOptimization,import_violation,scipy.stats is currently not allowed to be imported in this framework.
granite4-3b,1,7,DifferentialEvolutionAdaptiveStepSize,runtime_error,ValueError: a must be 1-dimensional
granite4-3b,1,8,AdaptiveDifferentialEvolution,runtime_error,__init__ raised NameError: name 'func' is not defined
granite4-3b,1,10,BayesianAdaptiveLocalSearch,import_violation,scipy.optimize is currently not allowed to be imported in this framework.
granite4-3b,1,12,GradientFreeAdaptiveRandomizedSampling,runtime_error,"ValueError: operands could not be broadcast together with shapes (2,) (10,) "
granite4-3b,1,13,AdaptiveDifferentialEvolution,interface_mismatch,__call__ failed: 'float' object is not callable
granite4-3b,1,14,AdaptiveDifferentialEvolution,runtime_error,__init__ raised NameError: name 'func' is not defined
granite4-3b,1,15,AdaptiveDifferentialEvolution,interface_mismatch,__call__ failed: only integer scalar arrays can be converted to a scalar index
granite4-3b,1,17,AdaptiveDifferentialEvolution,runtime_error,__init__ raised NameError: name 'func' is not defined
granite4-3b,1,20,AdaptiveDifferentialEvolution,runtime_error,__init__ raised NameError: name 'func' is not defined
granite4-3b,1,21,GradientFreeAdaptiveDifferentialEvolution,runtime_error,__init__ raised NameError: name 'func' is not defined
granite4-3b,1,22,ChaosOptimizationAlgorithm,runtime_error,__init__ raised NameError: name 'func' is not defined
granite4-3b,1,24,GradientEnhancedDifferentialEvolution,unclassified_success,ok
granite4-3b,1,26,AdaptiveBayesianOptimization,import_violation,"scipy.optimize, scipy.stats, UCB are currently not allowed to be imported in this framework."
granite4-3b,1,30,AdaptiveDifferentialEvolution,unclassified_success,ok
granite4-3b,1,31,MultiRandomWalk,runtime_error,__init__ raised NameError: name 'func' is not defined
granite4-3b,1,32,AdaptiveDifferentialEvolution,code_generation,"closing parenthesis ')' does not match opening parenthesis '[' (<unknown>, line 23)"
granite4-3b,1,33,AdaptiveDifferentialEvolution,runtime_error,__init__ raised NameError: name 'func' is not defined
granite4-3b,1,34,AdaptiveDimensionReductionCMAES,import_violation,scipy.optimize is currently not allowed to be imported in this framework.
granite4-3b,1,35,AdaptiveDifferentialEvolution,runtime_error,__init__ raised NameError: name 'func' is not defined
granite4-3b,1,36,AdaptiveGradientDescentSwarm,unclassified_success,ok
granite4-3b,1,37,AdaptiveDifferentialEvolution,runtime_error,__init__ raised NameError: name 'func' is not defined
granite4-3b,1,41,AdaptiveGaussianProcessOptimizer,import_violation,"sklearn.gaussian_process, sklearn.gaussian_process.kernels, sklearn.gaussian_process.kernels are currently not allowed to be imported in this framework."
granite4-3b,1,42,AdaptiveGaussianMixtureSearch,code_generation,"expected an indented block after function definition on line 39 (<unknown>, line 43)"
granite4-3b,1,44,GradientVectorMomentum,interface_mismatch,__call__ failed: can't multiply sequence by non-int of type 'float'
granite4-3b,1,45,HybridAdaptiveLocalSearchGlobalExploration,runtime_error,AttributeError: 'HybridAdaptiveLocalSearchGlobalExploration' object has no attribute 'x_opt'
granite4-3b,1,46,AdaptiveDifferentialEvolution,runtime_error,AttributeError: 'AdaptiveDifferentialEvolution' object has no attribute 'population_size'
granite4-3b,1,49,GridProgressiveSearch,interface_mismatch,__call__ failed: 'float' object cannot be interpreted as an integer
granite4-3b,1,52,GradientNoiseAugmentedBayesianOptimization,import_violation,scipy.stats is currently not allowed to be imported in this framework.
granite4-3b,1,53,MultiPopulationCMAES,runtime_error,"ValueError: operands could not be broadcast together with shapes (5,2) (10,2) "
granite4-3b,1,54,DifferentialEvolution,runtime_error,__init__ raised NameError: name 'func' is not defined
granite4-3b,1,56,GradientFreeEvolutionaryStrategy,unclassified_success,ok
granite4-3b,1,57,DiversePopulationOptimizer,runtime_error,ValueError: The truth value of an array with more than one element is ambiguous. Use a.any() or a.all()
granite4-3b,1,59,GradientFreeAdaptiveDE,runtime_error,__init__ raised NameError: name 'func' is not defined
granite4-3b,1,66,GradientAidedEvolution,runtime_error,"ValueError: non-broadcastable output operand with shape (2,) doesn't match the broadcast shape (2,2)"
granite4-3b,1,67,GradientBasedAdaptiveMomentumSearch,interface_mismatch,__call__ failed: GradientBasedAdaptiveMomentumSearch.__call__() missing 1 required positional argument: 'func_evaluate'
granite4-3b,1,68,OrbitMaximization,runtime_error,NameError: name 'grad' is not defined
granite4-3b,1,69,EvolutionaryAdaptiveNeighborhoodSearch,runtime_error,__init__ raised NameError: name 'func' is not defined
granite4-3b,1,71,GradientBasedAdaptiveOptimization,unclassified_success,ok
granite4-3b,1,73,HybridGeneticAlgorithmWithLocalSearch,runtime_error,ValueError: a must be 1-dimensional
granite4-3b,1,74,HarmoniousGuidance,import_violation,scipy.stats is currently not allowed to be imported in this framework.
granite4-3b,1,82,ParticleSwarmOptimization,runtime_error,IndexError: index 2 is out of bounds for axis 0 with size 2
granite4-3b,1,83,GradientAssistedCMAES,runtime_error,IndexError: index 2 is out of bounds for axis 0 with size 2
granite4-3b,1,84,AdaptiveRandomBeamSearch,runtime_error,AttributeError: 'AdaptiveRandomBeamSearch' object has no attribute 'current_sigma'
granite4-3b,1,86,GradientBasedBeamSearch,import_violation,"autograd.numpy, autograd are currently not allowed to be imported in this framework."
granite4-3b,1,87,EvolutionaryGaussianBeamSearch,runtime_error,IndexError: index 8 is out of bounds for axis 0 with size 5
granite4-3b,1,89,GradientInspiredPopulationSearch,interface_mismatch,__call__ failed: unsupported operand type(s) for -: 'list' and 'float'
granite4-3b,1,90,AdaptiveGradientAscentSearch,runtime_error,ValueError: setting an array element with a sequence.
granite4-3b,1,93,ImprovedAdaptiveLevyFlightSearch,runtime_error,NameError: name 'decay_factor' is not defined
granite4-3b,1,96,GradientBasedAdaptivePopulationCoordination,runtime_error,AxisError: axis 1 is out of bounds for array of dimension 1
granite4-3b,1,98,GradientAdjustedCMAES,runtime_error,"ValueError: operands could not be broadcast together with shapes (100,2) (100,) "
granite4-3b,2,1,GradientBasedAdaptiveES,import_violation,scipy.optimize is currently not allowed to be imported in this framework.
granite4-3b,2,3,AdaptiveDifferentialEvolution,runtime_error,ValueError: a must be 1-dimensional
granite4-3b,2,4,GeneticAlgorithm,unclassified_success,ok
granite4-3b,2,5,AdaptiveDifferentialEvolution,runtime_error,__init__ raised NameError: name 'func' is not defined
granite4-3b,2,8,DifferentialEvolution,runtime_error,IndexError: index 37 is out of bounds for axis 0 with size 25
granite4-3b,2,10,DifferentialEvolution,interface_mismatch,"__call__ failed: __call__(): incompatible function arguments. The following argument types are supported:
    1. (self: ioh.iohcpp.problem.RealSingleObjective, arg0: List[float]) -> float
    2. (self: ioh.iohcpp.problem.RealSingleObjective, arg0: List[List[float]]) -> List[float]

Invoked with: <RealSingleObjectiveProblem 11. Discus (iid=1 dim=2)>, np.float64(-2.770382069483724)"
granite4-3b,2,12,DifferentialEvolution,runtime_error,"ValueError: could not broadcast input array from shape (49,2) into shape (2,)"
granite4-3b,2,13,AdaptiveParticleSwarmOptimization,interface_mismatch,__call__ failed: unsupported operand type(s) for -: 'NoneType' and 'float'
granite4-3b,2,14,AdaptiveDifferentialEvolution,runtime_error,NameError: name 'func' is not defined
granite4-3b,2,16,GradientFreeCMAES,runtime_error,"ValueError: matmul: Input operand 1 has a mismatch in its core dimension 0, with gufunc signature (n?,k),(k,m?)->(n?,m?) (size 1 is different from 2)"
granite4-3b,2,17,GradientBasedAdaptiveDifferentialEvolution,interface_mismatch,__call__ failed: invalid number of arguments
granite4-3b,2,18,ImprovedAdaptiveDifferentialEvolution,runtime_error,IndexError: index 80 is out of bounds for axis 0 with size 50
granite4-3b,2,19,AdaptiveDifferentialEvolution,runtime_error,AttributeError: 'AdaptiveDifferentialEvolution' object has no attribute 'mutation_factor'
granite4-3b,2,20,GradientConstrainedDifferentialEvolution,runtime_error,"IndexError: too many indices for array: array is 1-dimensional, but 2 were indexed"
granite4-3b,2,21,AdaptiveCovarianceMatrixAdaptationEvolutionStrategy,runtime_error,ValueError: setting an array element with a sequence.
granite4-3b,2,22,AdaptiveDifferentialEvolution,unclassified_success,ok
granite4-3b,2,23,GradientAidedGradientFreeOptimization,runtime_error,ValueError: setting an array element with a sequence.
granite4-3b,2,24,AerodynamicDifferentialEvolution,runtime_error,ValueError: setting an array element with a sequence.
granite4-3b,2,27,MomentumDrivenDifferentialEvolution,runtime_error,NameError: name 'dim' is not defined
granite4-3b,2,29,BayesianOptimization,import_violation,"scipy.stats, sklearn.gaussian_process, sklearn.gaussian_process.kernels are currently not allowed to be imported in this framework."
granite4-3b,2,30,AdaptiveGradientOptimization,runtime_error,NameError: name 'p' is not defined
granite4-3b,2,31,AdaptiveDifferentialEvolution,unclassified_success,ok
granite4-3b,2,32,AdaptiveGradientBasedOptimization,runtime_error,"ValueError: could not broadcast input array from shape (10,) into shape (4,)"
granite4-3b,2,33,GradientBasedCMAES,runtime_error,NameError: name 'population_size' is not defined
granite4-3b,2,34,,code_generation,"invalid syntax (<unknown>, line 3)"
granite4-3b,2,36,AdaptiveDifferentialEvolution,unclassified_success,ok
granite4-3b,2,37,NovelAdaptiveDifferentialEvolution,runtime_error,ValueError: setting an array element with a sequence.
granite4-3b,2,40,AdaptiveCovarianceMatrixAdaptationEvolution,runtime_error,ValueError: The truth value of an array with more than one element is ambiguous. Use a.any() or a.all()
granite4-3b,2,41,GradientBasedLocalSearchWithAdaptiveRandomness,interface_mismatch,__call__ failed: 'float' object cannot be interpreted as an integer
granite4-3b,2,43,GradientAscentGuidedDifferentialEvolution,interface_mismatch,__call__ failed: 'float' object is not subscriptable
granite4-3b,2,45,SelfAdaptiveCMAES,runtime_error,"ValueError: matmul: Input operand 1 has a mismatch in its core dimension 0, with gufunc signature (n?,k),(k,m?)->(n?,m?) (size 20 is different from 2)"
granite4-3b,2,46,AdaptiveChaosDifferentialEvolution,unclassified_success,ok
granite4-3b,2,47,,code_generation,no class definition found
granite4-3b,2,48,AdaptiveMutationEvolutionStrategies,runtime_error,NameError: name 'population' is not defined
